"";"X";"CODE";"codeplas";"plasnaam";"SBZ";"meetnet";"HabtypeSel";"HabtypeVel";"INSIDE_X";"INSIDE_Y";"LabSampleID";"FieldSampleID";"FieldObserver";"FieldSampleRemark";"FieldSamplingDate";"Component";"LIMSAnalysisName";"Unit";"AquaComponent";"AquaUnit";"ResultNumeric";"ResultFormatted";"ResultFormattedNumeric";"IsBelowLOQ";"IsAboveLOQ";"IsCalc";"categorie";"label";"meetreeks";"seizoen";"ResultCalc";"Locatie";"watertype"
"1617";24293;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"PO4";"IC_ANIONEN";"mg/L";"PO4";"mg/L";"0";"<0.1";"0,1";TRUE;FALSE;FALSE;"Zs 3160";"PO4 (mg/L)";"<2020";"zomer";0,05;"Drielingvennen";"Zs"
"1618";24294;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"Na";"IC_KATIONEN";"mg/L";"Na";"mg/L";"5,85";"5.85";"5,85";FALSE;FALSE;FALSE;"Zs 3160";"Na (mg/L)";"<2020";"zomer";5,85;"Drielingvennen";"Zs"
"1619";24295;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"NH4";"IC_KATIONEN";"mg/L";"NH4";"mg/L";"0,32";"0.32";"0,32";FALSE;FALSE;FALSE;"Zs 3160";"NH4 (mg/L)";"<2020";"zomer";0,32;"Drielingvennen";"Zs"
"1620";24296;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"K";"IC_KATIONEN";"mg/L";"K";"mg/L";"1,09";"1.09";"1,09";FALSE;FALSE;FALSE;"Zs 3160";"K (mg/L)";"<2020";"zomer";1,09;"Drielingvennen";"Zs"
"1621";24297;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"Mg";"IC_KATIONEN";"mg/L";"Mg";"mg/L";"0,78";"0.78";"0,78";FALSE;FALSE;FALSE;"Zs 3160";"Mg (mg/L)";"<2020";"zomer";0,78;"Drielingvennen";"Zs"
"1622";24298;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"Ca";"IC_KATIONEN";"mg/L";"Ca";"mg/L";"1,55";"1.55";"1,55";FALSE;FALSE;FALSE;"Zs 3160";"Ca (mg/L)";"<2020";"zomer";1,55;"Drielingvennen";"Zs"
"1623";24299;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"Al";"ICP_MET_HNO3_1";"mg/L";"Al";"mg/L";"0,12";"0.12";"0,12";FALSE;FALSE;FALSE;"Zs 3160";"Al (mg/L)";"<2020";"zomer";0,12;"Drielingvennen";"Zs"
"1624";24300;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"Fe";"ICP_MET_HNO3_1";"mg/L";"Fe";"mg/L";"0,1";"0.10";"0,1";FALSE;FALSE;FALSE;"Zs 3160";"Fe (mg/L)";"<2020";"zomer";0,1;"Drielingvennen";"Zs"
"1625";24301;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"Mn";"ICP_MET_HNO3_1";"mg/L";"Mn";"mg/L";"0,05";"<0.1";"0,1";TRUE;FALSE;FALSE;"Zs 3160";"Mn (mg/L)";"<2020";"zomer";0,05;"Drielingvennen";"Zs"
"1626";24302;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"S";"ICP_MET_HNO3_1";"mg/L";"S";"mg/L";"3,09";"3.09";"3,09";FALSE;FALSE;FALSE;"Zs 3160";"S (mg/L)";"<2020";"zomer";3,09;"Drielingvennen";"Zs"
"1627";24303;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"Si";"ICP_MET_HNO3_1";"mg/L";"Si";"mg/L";"0,8";"0.80";"0,8";FALSE;FALSE;FALSE;"Zs 3160";"Si (mg/L)";"<2020";"zomer";0,8;"Drielingvennen";"Zs"
"1628";24304;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"NPOC";"CN_NPOC_TN_ANAL_W";"mg/L";"NPOC";"mg/L";"7,17";"7.17";"7,17";FALSE;FALSE;FALSE;"Zs 3160";"NPOC (mg/L)";"<2020";"zomer";7,17;"Drielingvennen";"Zs"
"1629";24305;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"T.N";"CN_NPOC_TN_ANAL_W";"mg/L";"TN";"mg/L";"2,236666667";"2.24";"2,24";FALSE;FALSE;FALSE;"Zs 3160";"TN (mg/L)";"<2020";"zomer";2,24;"Drielingvennen";"Zs"
"1630";24306;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"T.P";"P_TOT_L_ICP_W";"mg/L";"TP";"mg/L";"0,069";"0.0690";"0,069";FALSE;FALSE;FALSE;"Zs 3160";"TP (mg/L)";"<2020";"zomer";0,069;"Drielingvennen";"Zs"
"1631";24307;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"ZS.105";"ZS_FILT_105";"g/L";"ZS_105";"g/L";"0,011333333";"<0.025";"0,025";TRUE;FALSE;FALSE;"Zs 3160";"ZS_105 (g/L)";"<2020";"zomer";0,0125;"Drielingvennen";"Zs"
"1632";24308;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"ZS.550";"ZS_FILT_550";"g/L";"ZS_550";"g/L";"-0,004";"<0.025";"0,025";TRUE;FALSE;FALSE;"Zs 3160";"ZS_550 (g/L)";"<2020";"zomer";0,0125;"Drielingvennen";"Zs"
"1633";24309;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"ABSORBANTIE.1";"KLEUR_SPECTRO";"ABS";"absorptie_440";"ABS";"0,0059";"0.0059";"0,0059";FALSE;FALSE;FALSE;"Zs 3160";"absorptie_440 (ABS)";"<2020";"zomer";0,0059;"Drielingvennen";"Zs"
"1634";24310;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"CHL.A";"CHLA_SPECTRO";"µg/l";"chl_a";"µg/l";"21,534";"21.5";"21,5";FALSE;FALSE;FALSE;"Zs 3160";"chl_a (µg/l)";"<2020";"zomer";21,5;"Drielingvennen";"Zs"
"1635";24311;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"Faeofytine";"CHLA_SPECTRO";"µg/l";"faeo";"µg/l";"77,5076";"77.5";"77,5";FALSE;FALSE;FALSE;"Zs 3160";"faeo (µg/l)";"<2020";"zomer";77,5;"Drielingvennen";"Zs"
"1636";24312;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"EC.MEAS";"QC_GELEIDBAARHEID";"µS/cm";"EGV_labo";"µS/cm";"94,5";"94.50";"94,5";FALSE;FALSE;FALSE;"Zs 3160";"EGV_labo (µS/cm)";"<2020";"zomer";94,5;"Drielingvennen";"Zs"
"1637";24313;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"EC.CALC";"QC_GELEIDBAARHEID";"µS/cm";"EGV_calc";"µS/cm";"87,51493476";"87.51";"87,51";FALSE;FALSE;FALSE;"Zs 3160";"EGV_calc (µS/cm)";"<2020";"zomer";87,51;"Drielingvennen";"Zs"
"1638";24314;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"VERSCHIL.EC.ABS";"QC_GELEIDBAARHEID";"µS/cm";"verschil_EGV_abs";"µS/cm";"6,99";"6.99";"6,99";FALSE;FALSE;FALSE;"Zs 3160";"verschil_EGV_abs (µS/cm)";"<2020";"zomer";6,99;"Drielingvennen";"Zs"
"1639";24315;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"VERSCHIL.EC.PROC";"QC_GELEIDBAARHEID";"%";"verschil_EGV_proc";"%";"7,396825397";"7.40";"7,4";FALSE;FALSE;FALSE;"Zs 3160";"verschil_EGV_proc (%)";"<2020";"zomer";7,4;"Drielingvennen";"Zs"
"1640";24316;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"T.KATION";"QC_IONENBALANS";"meq/L";"T_kation";"meq/L";"0,529860832";"0.5299";"0,5299";FALSE;FALSE;FALSE;"Zs 3160";"T_kation (meq/L)";"<2020";"zomer";0,5299;"Drielingvennen";"Zs"
"1641";24317;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"T.ANION";"QC_IONENBALANS";"meq/L";"T_anion";"meq/L";"0,542667598";"0.5427";"0,5427";FALSE;FALSE;FALSE;"Zs 3160";"T_anion (meq/L)";"<2020";"zomer";0,5427;"Drielingvennen";"Zs"
"1642";24318;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"VERSCHIL.IC.ABS";"QC_IONENBALANS";"meq/L";"verschil_IC_abs";"meq/L";"0,012839168";"0.013";"0,013";FALSE;FALSE;FALSE;"Zs 3160";"verschil_IC_abs (meq/L)";"<2020";"zomer";0,013;"Drielingvennen";"Zs"
"1643";24319;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"VERSCHIL.IC.PROC";"QC_IONENBALANS";"%";"verschil_IC_proc";"%";"1,197093451";"1.2";"1,2";FALSE;FALSE;FALSE;"Zs 3160";"verschil_IC_proc (%)";"<2020";"zomer";1,2;"Drielingvennen";"Zs"
"1644";24320;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"TEMP.VELD";"VELDMETING_W";"°C";"T_veld";"°C";"18,5";"18.5";"18,5";FALSE;FALSE;FALSE;"Zs 3160";"T_veld (°C)";"<2020";"zomer";18,5;"Drielingvennen";"Zs"
"1645";24321;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"pH.VELD";"VELDMETING_W";"-";"pH_veld";"-";"2,531";"2.531";"2,531";FALSE;FALSE;FALSE;"Zs 3160";"pH_veld (-)";"<2020";"zomer";2,531;"Drielingvennen";"Zs"
"1646";24322;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"EC25.VELD";"VELDMETING_W";"µS/cm";"EGV25_veld";"µS/cm";"107,3";"107.3";"107,3";FALSE;FALSE;FALSE;"Zs 3160";"EGV25_veld (µS/cm)";"<2020";"zomer";107,3;"Drielingvennen";"Zs"
"1647";24323;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"SAL.VELD";"VELDMETING_W";"g/kg";"sal_veld";"g/kg";"0";"0";"0";FALSE;FALSE;FALSE;"Zs 3160";"sal_veld (g/kg)";"<2020";"zomer";0;"Drielingvennen";"Zs"
"1648";24324;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"O2.VELD";"VELDMETING_W";"mg/L";"O2_veld";"mg/L";"9,92";"9.92";"9,92";FALSE;FALSE;FALSE;"Zs 3160";"O2_veld (mg/L)";"<2020";"zomer";9,92;"Drielingvennen";"Zs"
"1649";24325;"AN_KAL_003";"ANTKAL0004";NA;1;"habitat/PB";"3160";"3160";"154357,8594";"233252,0469";"15-003463";"AN_KAL_003";"Kevin Scheers";NA;2015-07-27;"SAT.VELD";"VELDMETING_W";"%";"O2verz";"%";"107,3";"107.3";"107,3";FALSE;FALSE;FALSE;"Zs 3160";"O2verz (%)";"<2020";"zomer";107,3;"Drielingvennen";"Zs"
"1650";24326;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"HCO3";"ALK_TEP_W";"mg/L";"HCO3_TEP";"mg/L";"-1,9459";"<1.22";"1,22";TRUE;FALSE;FALSE;"Zs 3160";"HCO3_TEP (mg/L)";"<2020";"zomer";0,61;"Vaartven";"Zs"
"1651";24327;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"pH.25";"PHH2O_TIT_W";"-";"pH_labo";"-";"4,38";"4.38";"4,38";FALSE;FALSE;FALSE;"Zs 3160";"pH_labo (-)";"<2020";"zomer";4,38;"Vaartven";"Zs"
"1652";24328;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"EC.25";"EC_TIT_W";"µS/cm";"EGV_tit";"µS/cm";"82,5";"82.50";"82,5";FALSE;FALSE;FALSE;"Zs 3160";"EGV_tit (µS/cm)";"<2020";"zomer";82,5;"Vaartven";"Zs"
"1653";24329;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"Cl";"IC_ANIONEN";"mg/L";"Cl";"mg/L";"13,41";"13.41";"13,41";FALSE;FALSE;FALSE;"Zs 3160";"Cl (mg/L)";"<2020";"zomer";13,41;"Vaartven";"Zs"
"1654";24330;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"NO2";"IC_ANIONEN";"mg/L";"NO2";"mg/L";"0";"<0.1";"0,1";TRUE;FALSE;FALSE;"Zs 3160";"NO2 (mg/L)";"<2020";"zomer";0,05;"Vaartven";"Zs"
"1655";24331;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"NO3";"IC_ANIONEN";"mg/L";"NO3";"mg/L";"0,12";"0.12";"0,12";FALSE;FALSE;FALSE;"Zs 3160";"NO3 (mg/L)";"<2020";"zomer";0,12;"Vaartven";"Zs"
"1656";24332;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"SO4";"IC_ANIONEN";"mg/L";"SO4";"mg/L";"6,78";"6.78";"6,78";FALSE;FALSE;FALSE;"Zs 3160";"SO4 (mg/L)";"<2020";"zomer";6,78;"Vaartven";"Zs"
"1657";24333;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"PO4";"IC_ANIONEN";"mg/L";"PO4";"mg/L";"0";"<0.1";"0,1";TRUE;FALSE;FALSE;"Zs 3160";"PO4 (mg/L)";"<2020";"zomer";0,05;"Vaartven";"Zs"
"1658";24334;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"Na";"IC_KATIONEN";"mg/L";"Na";"mg/L";"6,72";"6.72";"6,72";FALSE;FALSE;FALSE;"Zs 3160";"Na (mg/L)";"<2020";"zomer";6,72;"Vaartven";"Zs"
"1659";24335;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"NH4";"IC_KATIONEN";"mg/L";"NH4";"mg/L";"0,04";"<0.05";"0,05";TRUE;FALSE;FALSE;"Zs 3160";"NH4 (mg/L)";"<2020";"zomer";0,025;"Vaartven";"Zs"
"1660";24336;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"K";"IC_KATIONEN";"mg/L";"K";"mg/L";"1,95";"1.95";"1,95";FALSE;FALSE;FALSE;"Zs 3160";"K (mg/L)";"<2020";"zomer";1,95;"Vaartven";"Zs"
"1661";24337;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"Mg";"IC_KATIONEN";"mg/L";"Mg";"mg/L";"0,67";"0.67";"0,67";FALSE;FALSE;FALSE;"Zs 3160";"Mg (mg/L)";"<2020";"zomer";0,67;"Vaartven";"Zs"
"1662";24338;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"Ca";"IC_KATIONEN";"mg/L";"Ca";"mg/L";"1,65";"1.65";"1,65";FALSE;FALSE;FALSE;"Zs 3160";"Ca (mg/L)";"<2020";"zomer";1,65;"Vaartven";"Zs"
"1663";24339;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"Al";"ICP_MET_HNO3_1";"mg/L";"Al";"mg/L";"0,21";"0.21";"0,21";FALSE;FALSE;FALSE;"Zs 3160";"Al (mg/L)";"<2020";"zomer";0,21;"Vaartven";"Zs"
"1664";24340;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"Fe";"ICP_MET_HNO3_1";"mg/L";"Fe";"mg/L";"0,13";"0.13";"0,13";FALSE;FALSE;FALSE;"Zs 3160";"Fe (mg/L)";"<2020";"zomer";0,13;"Vaartven";"Zs"
"1665";24341;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"Mn";"ICP_MET_HNO3_1";"mg/L";"Mn";"mg/L";"0,03";"<0.1";"0,1";TRUE;FALSE;FALSE;"Zs 3160";"Mn (mg/L)";"<2020";"zomer";0,05;"Vaartven";"Zs"
"1666";24342;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"S";"ICP_MET_HNO3_1";"mg/L";"S";"mg/L";"2,26";"2.26";"2,26";FALSE;FALSE;FALSE;"Zs 3160";"S (mg/L)";"<2020";"zomer";2,26;"Vaartven";"Zs"
"1667";24343;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"Si";"ICP_MET_HNO3_1";"mg/L";"Si";"mg/L";"0,49";"0.49";"0,49";FALSE;FALSE;FALSE;"Zs 3160";"Si (mg/L)";"<2020";"zomer";0,49;"Vaartven";"Zs"
"1668";24344;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"NPOC";"CN_NPOC_TN_ANAL_W";"mg/L";"NPOC";"mg/L";"8,953333333";"8.95";"8,95";FALSE;FALSE;FALSE;"Zs 3160";"NPOC (mg/L)";"<2020";"zomer";8,95;"Vaartven";"Zs"
"1669";24345;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"T.N";"CN_NPOC_TN_ANAL_W";"mg/L";"TN";"mg/L";"1,026666667";"1.03";"1,03";FALSE;FALSE;FALSE;"Zs 3160";"TN (mg/L)";"<2020";"zomer";1,03;"Vaartven";"Zs"
"1670";24346;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"T.P";"P_TOT_L_ICP_W";"mg/L";"TP";"mg/L";"0,092";"0.0920";"0,092";FALSE;FALSE;FALSE;"Zs 3160";"TP (mg/L)";"<2020";"zomer";0,092;"Vaartven";"Zs"
"1671";24347;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"ZS.105";"ZS_FILT_105";"g/L";"ZS_105";"g/L";"0,024";"<0.025";"0,025";TRUE;FALSE;FALSE;"Zs 3160";"ZS_105 (g/L)";"<2020";"zomer";0,0125;"Vaartven";"Zs"
"1672";24348;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"ZS.550";"ZS_FILT_550";"g/L";"ZS_550";"g/L";"-0,0016";"<0.025";"0,025";TRUE;FALSE;FALSE;"Zs 3160";"ZS_550 (g/L)";"<2020";"zomer";0,0125;"Vaartven";"Zs"
"1673";24349;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"ABSORBANTIE.1";"KLEUR_SPECTRO";"ABS";"absorptie_440";"ABS";"0,0062";"0.0062";"0,0062";FALSE;FALSE;FALSE;"Zs 3160";"absorptie_440 (ABS)";"<2020";"zomer";0,0062;"Vaartven";"Zs"
"1674";24350;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"CHL.A";"CHLA_SPECTRO";"µg/l";"chl_a";"µg/l";"20,646";"20.6";"20,6";FALSE;FALSE;FALSE;"Zs 3160";"chl_a (µg/l)";"<2020";"zomer";20,6;"Vaartven";"Zs"
"1675";24351;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"Faeofytine";"CHLA_SPECTRO";"µg/l";"faeo";"µg/l";"115,4326";"115.4";"115,4";FALSE;FALSE;FALSE;"Zs 3160";"faeo (µg/l)";"<2020";"zomer";115,4;"Vaartven";"Zs"
"1676";24352;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"EC.MEAS";"QC_GELEIDBAARHEID";"µS/cm";"EGV_labo";"µS/cm";"82,5";"82.50";"82,5";FALSE;FALSE;FALSE;"Zs 3160";"EGV_labo (µS/cm)";"<2020";"zomer";82,5;"Vaartven";"Zs"
"1677";24353;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"EC.CALC";"QC_GELEIDBAARHEID";"µS/cm";"EGV_calc";"µS/cm";"78,0266601";"78.03";"78,03";FALSE;FALSE;FALSE;"Zs 3160";"EGV_calc (µS/cm)";"<2020";"zomer";78,03;"Vaartven";"Zs"
"1678";24354;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"VERSCHIL.EC.ABS";"QC_GELEIDBAARHEID";"µS/cm";"verschil_EGV_abs";"µS/cm";"4,47";"4.47";"4,47";FALSE;FALSE;FALSE;"Zs 3160";"verschil_EGV_abs (µS/cm)";"<2020";"zomer";4,47;"Vaartven";"Zs"
"1679";24355;"AN_NOL_001";"ANTKAL0383";NA;1;"habitat/PB";"3160";"3160";"154543,8125";"234652,8906";"15-003464";"AN_NOL_001";"Kevin Scheers";NA;2015-07-27;"VERSCHIL.EC.PROC";"QC_GELEIDBAARHEID";"%";"verschil_EGV_proc";"%";"5,418181818";"5.42";"5,42";FALSE;FALSE;FALSE;"Zs 3160";"verschil_EGV_proc (%)";"<2020";"zomer";5,42;"Vaartven";"Zs"
